Video ID,Cleaned Comment,Movie Rating,Volgur Comment,Movie Category
guw3J740a2U,Hanuman Movie premiere chusa 💥💥💥💥👏 chala baga teesadu 👌👌👌,Very Good,No,Not Able to Judge
guw3J740a2U,Superb movie.👌👌👌👌🔥🔥🔥🔥🔥💥💥💥💥💥💥,Very Good,No,Not Able to Judge
guw3J740a2U,🔥,Very Good,No,Not Able to Judge
guw3J740a2U,Movie excellent last 30mints Goosebumps,Excellent,No,Not Able to Judge
guw3J740a2U,Sankranthi winner 🔥🔥🔥🔥,Very Good,No,Not Able to Judge
guw3J740a2U,Block buster 🔥🔥🔥🔥,Excellent,No,Not Able to Judge
guw3J740a2U,"Good explanation anna, good movie",Neutral,No,Not Able to Judge
guw3J740a2U,Super best movie bro,Very Good,No,Not Able to Judge
guw3J740a2U,"Movie chusa , superb ga vundhi movie",Very Good,No,Not Able to Judge
guw3J740a2U,Super movie 🎉🎉🎉,Very Good,No,Not Able to Judge
guw3J740a2U,"Movie bagundhi bro, movie gurunchi matladakunda edhedho matladav. Video title ki nuv matlade matalaki emanna sambandham undha.",Very Good,No,Not Able to Judge
guw3J740a2U,Super,Very Good,No,Not Able to Judge
guw3J740a2U,Blockbuster 🔥🔥🔥,Excellent,No,Not Able to Judge
guw3J740a2U,Varth Varma Varth !! 🔥 Movie Super Undi Every India Must Watch The Movie 🙌,Very Good,No,Not Able to Judge
guw3J740a2U,Anna nuvem chepdam anykynnav okka mukka ardam kaledhu nenu Just watch Hanuman movie Movie blockbuster climax Hanuman entry highlight,Excellent,No,Not Able to Judge
guw3J740a2U,"Family watch movie,all time record breaking long running movies",Very Good,No,Not Able to Judge
guw3J740a2U,Hanuman hanuman.. pure goosebumps,Very Good,No,Not Able to Judge
guw3J740a2U,Must watch movie 👌,Very Good,No,Not Able to Judge
guw3J740a2U,Cinema next level undi nenu chusa but nuv review istunava leda motivational speech istunava bhayya. Cinema topic inta deep ga chepak bro mak ardam kadu nik ardam kadu em cheptavo . Oka subscriber ga cheptunna.. change your theme,Very Good,No,Not Able to Judge
guw3J740a2U,Superb movie 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,Very Good,No,Not Able to Judge
guw3J740a2U,Awesome movies,Very Good,No,Not Able to Judge
guw3J740a2U,Jai Hanuman cinema chala bagudhi. Super ..,Very Good,No,Not Able to Judge
guw3J740a2U,Goosebumps 🔥🔥🔥 movie,Excellent,No,Not Able to Judge
guw3J740a2U,Climax next level,Very Good,No,Not Able to Judge
guw3J740a2U,Movie flop.,Poor,No,Not Able to Judge
guw3J740a2U,One time watch bro,Neutral,No,Not Able to Judge
guw3J740a2U,"Super movie .Blockbuster , Jai Hanuman part 2",Excellent,No,Not Able to Judge
guw3J740a2U,Hanuman is outstanding blockbuster movie. Hearty congratulations to entire team. Director Prashant varma did superb job.,Excellent,No,Not Able to Judge
guw3J740a2U,Superb bro. jai sriram jai hanuman,Very Good,No,Not Able to Judge
guw3J740a2U,Movie blockbuster 😍🔥🕉 jai shree ram,Excellent,No,Not Able to Judge
guw3J740a2U,"Movie average. Keep your expectations Low. Just watch it. Cool movie and nothing special to discuss. . 1000 Better than adhipursh. But don t compare with upcoming festival movies like guntur karam, Naa samiranga and saindhav movie.",Neutral,No,Not Able to Judge
guw3J740a2U,MOVIE AYITHEY CHALA BAGUNDHI,Very Good,No,Not Able to Judge
guw3J740a2U,Hanuman bomma block buster 🔥🔥🔥🔥🔥🔥,Excellent,No,Not Able to Judge
guw3J740a2U,Movie blockbuster 😍🔥🕉 jai shree ram,Excellent,No,Not Able to Judge
guw3J740a2U,Hole movie is awesome but climax scene is top of the world,Very Good,No,Not Able to Judge
guw3J740a2U,Pure Goosebumps stuff 🔥🔥🔥🔥 🔥,Very Good,No,Not Able to Judge
guw3J740a2U,"Second half lo aa bridge meeda, Ramudu logo and background thunder effect lo Hanuman statue visual with bgm lyrics called Hanuman as dalapathi goosebumps 🔥🔥🔥🔥🔥🔥Mass elevation for Hanuman. My favourite 🚩",Very Good,No,Not Able to Judge
guw3J740a2U,Super movie jai hanu man🎉,Very Good,No,Not Able to Judge
guw3J740a2U,సూపర్ సినిమా🎉 జై హనుమాన్,Very Good,No,Not Able to Judge
guw3J740a2U,Movie chala bagundi bro waiting for part 2 jai hanuman 😍,Very Good,No,Not Able to Judge
guw3J740a2U,Movie baundi,Very Good,No,Not Able to Judge
m4MpIPvpu04,Chetta cinema to be frank. Confused people are watching this movie,Poor,No,Not Able to Judge
m4MpIPvpu04,2024 Biggest Blockbuster 😘 Hilarious Than Part 1 👌,Excellent,No,Not Able to Judge
m4MpIPvpu04,Dj first best 2nd worst Niku Paytm chesinqttu onnaru,Poor,No,Not Able to Judge
m4MpIPvpu04,Tillu2 blockbuster,Excellent,No,Not Able to Judge
m4MpIPvpu04,This movie is just like first part. If you like siddu in dj tillu u will like this movie too. Fun Entertainer,Neutral,No,Not Able to Judge
m4MpIPvpu04,Bro.chetha movies ki review istharu kani The goat life review emaindi,Poor,No,Not Able to Judge
m4MpIPvpu04,Superb ga Undi Stat Boy Siddhu Manaku dorikina Animuthyam. Em dilouges avi Bargav anta kothaga undi. Simply Superb Movie.,Very Good,No,Not Able to Judge
m4MpIPvpu04,Antha em ledhu bro. Just first part replicste chesaru. Sad to saybut Not worth it,Not Good,No,Not Able to Judge
m4MpIPvpu04,Bomma block buster,Excellent,No,Not Able to Judge
m4MpIPvpu04,Chala baagundi anna,Very Good,No,Not Able to Judge
m4MpIPvpu04,Excellent Review Anna Superrrrrrr Movie,Very Good,No,Not Able to Judge
m4MpIPvpu04,"Eppude cinima chusa cinima baledhu , dj tillu assalu baledhu eedu fake chebuthunnadu",Poor,No,Not Able to Judge
m4MpIPvpu04,movie matram superb lilly ne chevuloooooo naaa,Very Good,No,Not Able to Judge
m4MpIPvpu04,Main village na Anupama dlg blockbuster movie 🥰 👍,Excellent,No,Not Able to Judge
m4MpIPvpu04,Movie baagundhiii bro,Very Good,No,Not Able to Judge
m4MpIPvpu04,moddalekka undhii moviee,Poor,Yes,Not Able to Judge
m4MpIPvpu04,Awsome movie 👌👌👌👌👌👌👌👌👌blockbuster,Excellent,No,Not Able to Judge
m4MpIPvpu04,2nd half bagoledu but overall bagundi,Neutral,No,Not Able to Judge
m4MpIPvpu04,entha icharu bro niku promote cheyamani avarege movie adhi,Neutral,No,Not Able to Judge
m4MpIPvpu04,Movie super,Very Good,No,Not Able to Judge
m4MpIPvpu04,Movie antha లేదు అందరు reviewers ki గట్టిగా దింపినట్టు ఉన్నారు అందరూ ఆహా ఓహో అంటున్నారు,Not Good,No,Not Able to Judge
m4MpIPvpu04,Baledu movie,Poor,No,Not Able to Judge
m4MpIPvpu04,Movie modda laga undi,Poor,Yes,Not Able to Judge
m4MpIPvpu04,"Cinema Baaledu tambi. Maybe you have your own priorities. But, very very poor writing.",Poor,No,Not Able to Judge
m4MpIPvpu04,Movie Block Buster Bro Tillu Dialogues Lift the Movie,Excellent,No,Not Able to Judge
m4MpIPvpu04,Telangana movies and actors ki okalaga chepthadu andhara actors ki okala chepthadu !!! What ever dj tillu was good 3 5 👍👍,Neutral,No,Not Able to Judge
m4MpIPvpu04,Asalu Mamolga Ledu Boss Cinema. Pitcha comedy and Blockbuster 😂😂😂😂,Excellent,No,Not Able to Judge
m4MpIPvpu04,Average bro,Neutral,No,Not Able to Judge
m4MpIPvpu04,👌TILLU 2👌👌 Movie comedy come romantic blockbuster I am full happy for this movie not disappoint to the Audience see in the theatre one time Tillu is back 😂😂😂,Excellent,No,Not Able to Judge
m4MpIPvpu04,Movie chala bagundhi,Very Good,No,Not Able to Judge
m4MpIPvpu04,Intha overacting denguthunav ante movie utter flop antav.,Poor,Yes,Not Able to Judge
m4MpIPvpu04,Excellent entertainment Movie full length comedy super super super,Excellent,No,Not Able to Judge
m4MpIPvpu04,Yes brother chala bagundi,Very Good,No,Not Able to Judge
m4MpIPvpu04,Excellent performance One man show star boy Tillu,Excellent,No,Not Able to Judge
m4MpIPvpu04,Super undi movie bayya,Very Good,No,Not Able to Judge
m4MpIPvpu04,Blockbuster 🎉🎉navvi navvi na buggalu neppi chesay bro 😂,Excellent,No,Not Able to Judge
m4MpIPvpu04,Ya movie chusa super undi hit hit hit,Very Good,No,Not Able to Judge
m4MpIPvpu04,నిజంగా చాలా బాగుంది,Very Good,No,Not Able to Judge
m4MpIPvpu04,Super bro tillu square super hit bro,Very Good,No,Not Able to Judge
m4MpIPvpu04,Movie bagundhi bro..malli hit kottadu ..🎉,Very Good,No,Not Able to Judge
m4MpIPvpu04,Tillu 2 Movie Blockbuster 🎉🎉,Excellent,No,Not Able to Judge
m4MpIPvpu04,Cinema chusi Chptunna masth vundi bro movie 🔥,Excellent,No,Not Able to Judge
fgQJeLLqBAw,Super Nice movie 👍👌,Very Good,No,Not Able to Judge
fgQJeLLqBAw,Mind lo nudi povtledu movie awsome,Excellent,No,Not Able to Judge
fgQJeLLqBAw,Kaa movie chudadandi mind block avuthundhi,Very Good,No,Not Able to Judge
fgQJeLLqBAw,Movie mamuluga ledu bayya..👌 🔥,Very Good,No,Not Able to Judge
fgQJeLLqBAw,Movie super 🎉,Very Good,No,Not Able to Judge
fgQJeLLqBAw,Ka keka,Very Good,No,Not Able to Judge
fgQJeLLqBAw,"good movie and good execution. all actors lived in their roles. DQ rocked it as usual, Minakshi did justice for her role. anybody can watch. don t expect routine songs and fights.",Neutral,No,Not Able to Judge
fgQJeLLqBAw,Suppar movei,Very Good,No,Not Able to Judge
fgQJeLLqBAw,Tnqqqqq dulquer sir hit kottesaruuuu 🎉🎉🎉🎉🎉🎉,Very Good,No,Not Able to Judge
fgQJeLLqBAw,అరే ఇప్పుడా రివ్యు ఇచ్చేది any way blockbuster lucky bhaskar,Excellent,No,Not Able to Judge
cwOsAcy1o_I,2nd half is not good. Only this review looks like biased or your fanism towards vivek athreya.,Not Good,No,Not Able to Judge
cwOsAcy1o_I,Simply waste movie Simply waste review,Poor,No,Not Able to Judge
cwOsAcy1o_I,Movie fully entertained..vivek atreya mothanki mass mvi🎉😅 tisi hit kottav,Very Good,No,Not Able to Judge
cwOsAcy1o_I,"Orey jafffa movie bokka la undi, ni review chusi vellaaa",Poor,No,Not Able to Judge
cwOsAcy1o_I,"Am aindi bro, movies asalu bale",Poor,No,Not Able to Judge
cwOsAcy1o_I,Worst undi 2nd half dolla,Poor,No,Not Able to Judge
mAVr4tvqd3M,Barbell gathi em ayyiuntundooo😂😂papam pilloduu.150km poyyi chustaduu. Sorry rod lu eppichukontadu😂😂. 😂😂😂,Poor,No,Not Able to Judge
mAVr4tvqd3M,Meher ramesh harish shankar cetha cinema😂.,Poor,No,Not Able to Judge
mAVr4tvqd3M,Meher ramesh ni datipoyadu😂.ammo rod cinema,Poor,No,Not Able to Judge
mAVr4tvqd3M,Worst movie.,Poor,No,Not Able to Judge
mAVr4tvqd3M,"Whatever he said is right 👍 Amitabh Bachchan songs ki asala manaku ela connect avtay , songs placement assala baledu very dissatisfied 😮😮",Poor,No,Not Able to Judge
mAVr4tvqd3M,"movie chusa bro .ROD undi talakaya noppi ,literally nidrossindi 😌😔😪",Poor,No,Not Able to Judge
t8w38J_VXtI,Apu ra ni solluuuuu. bagundhi movie comedy ga niku avi thappa inka em kanipinchaledu . Its shows how u see a lady😂,Very Good,No,Not Able to Judge
t8w38J_VXtI,Very bad movie 🎥,Poor,No,Not Able to Judge
t8w38J_VXtI,Utter flop movie anna,Poor,No,Not Able to Judge
t8w38J_VXtI,Utter flop bayyya,Poor,No,Not Able to Judge
t8w38J_VXtI,A bad movie without any technical value has been left on the people,Poor,No,Not Able to Judge
t8w38J_VXtI,Worst movie,Poor,No,Not Able to Judge
t8w38J_VXtI,Worst movie,Poor,No,Not Able to Judge
_Ep8yaKjDJg,Cinema 90mm rod,Poor,No,Not Able to Judge
_Ep8yaKjDJg,"🥇 st Half 💀 , 🥈 nd Half 🤡 . Danush Performance 📈. Finally, Strictly One time Watchable 😷",Not Good,No,Not Able to Judge
_Ep8yaKjDJg,Naku nachindhi,Very Good,No,Not Able to Judge
_Ep8yaKjDJg,Chetha movie,Poor,No,Not Able to Judge
_Ep8yaKjDJg,Dhanush n jim sarbh both acted really well but 2nd half was soooo dragged bcoz of which I honestly think the movie was average. 1st half was great!!,Neutral,No,Not Able to Judge
_Ep8yaKjDJg,I felt boring and not interested.,Not Good,No,Not Able to Judge
_Ep8yaKjDJg,"Movie baledu le , antha lag aaa , asalu bore kottindi , mistakes vethukuthunna movie lo nen chudakunda antha bore kottindi , inka ippudu valla fans ochi reply lu istharu darunanga , accept it cinema lag and rotha",Not Good,No,Not Able to Judge
_Ep8yaKjDJg,Cinema not good. It s serial,Not Good,No,Not Able to Judge
_Ep8yaKjDJg,Naaku nachaledu movie.,Not Good,No,Not Able to Judge
_Ep8yaKjDJg,Movie bagundhi kaani veedi review bokkala undhi,Very Good,No,Not Able to Judge
_Ep8yaKjDJg,Timepass movie,Not Good,No,Not Able to Judge
_Ep8yaKjDJg,Masth movie.. Ippude chusi vacha.. Ade feel lo unna inka..,Very Good,No,Not Able to Judge
_Ep8yaKjDJg,"Asal baledu, aina pota anukuntey lunch ohh dinner ohh chesi pondi bayyo",Poor,No,Not Able to Judge
_Ep8yaKjDJg,Good movie don t miss,Neutral,No,Not Able to Judge
_Ep8yaKjDJg,Climax bagane end chesaaru bro athiga aasha paddadu Prapanchanni yeludham anukunnadu chetthalo chacchadu😅😂,Neutral,No,Not Able to Judge
_Ep8yaKjDJg,I loved kubera .. all actors acted very well,Very Good,No,Not Able to Judge
_Ep8yaKjDJg,Nice movie.must watch,Very Good,No,Not Able to Judge
_Ep8yaKjDJg,Super movie🎉🎉,Very Good,No,Not Able to Judge
_Ep8yaKjDJg,Super excellent quality movie 🎉 🎉,Very Good,No,Not Able to Judge
_Ep8yaKjDJg,First half 🔥 second half 😮 climax 😮,Neutral,No,Not Able to Judge
_Ep8yaKjDJg,Bakwas movie producer became bikari,Poor,No,Not Able to Judge
_Ep8yaKjDJg,Anna neku nachindi ante average pakka,Neutral,No,Not Able to Judge
_Ep8yaKjDJg,Boring movie 2.25 rating,Not Good,No,Not Able to Judge
_Ep8yaKjDJg,s u p e r m o v i e,Very Good,No,Not Able to Judge
_Ep8yaKjDJg,Movie 🎥 super,Very Good,No,Not Able to Judge
_Ep8yaKjDJg,Super movie,Neutral,No,Not Able to Judge
_Ep8yaKjDJg,Excellent emotional movie,Excellent,No,Not Able to Judge
_Ep8yaKjDJg,Kubera block buster button,Excellent,No,Not Able to Judge
_Ep8yaKjDJg,Cinema super bro 👍👍👍,Very Good,No,Not Able to Judge
_Ep8yaKjDJg,Super movie,Very Good,No,Not Able to Judge
Slf_KiH80T8,Movie is good,Neutral,No,Not Able to Judge
Slf_KiH80T8,Movie super. review bad,Very Good,No,Not Able to Judge
Slf_KiH80T8,Movie is good,Neutral,No,Not Able to Judge
Slf_KiH80T8,Neeku nachaledu antee cinemaa baguntundi,Very Good,No,Not Able to Judge
Slf_KiH80T8,"Movie is too good,sodi cheppakandi",Very Good,No,Not Able to Judge
Slf_KiH80T8,It s actually a good movie but not sure why review has given like this,Very Good,No,Not Able to Judge
Slf_KiH80T8,Movie is good pls goo and see movie in theatres,Neutral,No,Not Able to Judge
Slf_KiH80T8,ప్రేమలు సినిమాలో సూపర్ స్టోరీ,Very Good,No,Not Able to Judge
Slf_KiH80T8,Single movie bagundhi. Don t miss watch on theatre full comedy,Very Good,No,Not Able to Judge
Slf_KiH80T8,Rod cinema 🙏,Poor,No,Not Able to Judge
Slf_KiH80T8,Movie good 👍📈 Thyview 📉,Neutral,No,Not Able to Judge
Slf_KiH80T8,Single block buster movie 💥 Thy view Telugu fake view Malayalam viev👍,Excellent,No,Not Able to Judge
Slf_KiH80T8,Movie chala bagundi andaru velli chudandi,Very Good,No,Not Able to Judge
Slf_KiH80T8,Super 😢😢😢😢😢,Very Good,No,Not Able to Judge
X58XwUqqdGo,Cheta na koduka movie bagundi,Very Good,Yes,Not Able to Judge
X58XwUqqdGo,Entha baundhi cinema ra pichoda,Very Good,Yes,Not Able to Judge
X58XwUqqdGo,Pichaa cinema bagundhi,Very Good,No,Not Able to Judge
X58XwUqqdGo,200 ticket 100 popcorn bike parking 30 rupees petrol 100 rupees 430 rupees boka Naku 😢😢😢,Poor,No,Not Able to Judge
X58XwUqqdGo,Bro movie bagundhe bros okkasari chudachu,Very Good,No,Not Able to Judge
X58XwUqqdGo,Amma baboi torture movie,Poor,No,Not Able to Judge
X58XwUqqdGo,Mundu nunche boring ga anipichindi because emotions organic gaa levu,Poor,No,Not Able to Judge
X58XwUqqdGo,I think ratpachek bro got a smooth and smoothest rod 👀👀👀🤣🤣🤣😂,Poor,No,Not Able to Judge
X58XwUqqdGo,Bro movie bagundhi bro nik endhuku nachaledho telidhu naku,Very Good,No,Not Able to Judge
X58XwUqqdGo,good movie 🎥,Neutral,No,Not Able to Judge
X58XwUqqdGo,Movie bagundi bro😢,Very Good,No,Not Able to Judge
665a2gCeBlY,Nithin anna thope. B2B rods dimputhadu. But nenu choostha. Jai Nithin. Jai Youth Star.,Poor,No,Not Able to Judge
665a2gCeBlY,It s average comedy film,Poor,No,Not Able to Judge
665a2gCeBlY,Nijanga worst movie anna,Poor,No,Not Able to Judge
665a2gCeBlY,Ganja movie bokka la vundi,Poor,Yes,Not Able to Judge
665a2gCeBlY,Sree leela scares me more 😂 papa undi ante.. Rod rod 1.5 rod square,Poor,No,Not Able to Judge
665a2gCeBlY,Worst movie,Poor,No,Not Able to Judge
665a2gCeBlY,Worst movie of TFI,Poor,No,Not Able to Judge
665a2gCeBlY,"indhulo worst thing entante, 2nd half sagam hero dialogues kuda evadidho dubbing. asalu unna flow kuda cut aipoyelaga.",Poor,No,Not Able to Judge
665a2gCeBlY,Rod,Poor,No,Not Able to Judge
665a2gCeBlY,Cinema chala bavundi veedu pedda erripuku gadau,Very Good,Yes,Not Able to Judge
665a2gCeBlY,Bore,Poor,No,Not Able to Judge
665a2gCeBlY,Movie nice,Neutral,No,Not Able to Judge
665a2gCeBlY,చెత్త సినిమా,Poor,No,Not Able to Judge
665a2gCeBlY,Robinhood movie bagundhi Sreeleela comedy bagundhi,Very Good,No,Not Able to Judge
665a2gCeBlY,Srileela leggu Mahima 😢😢naaku eppudo thelusu ee movie pedda roddu anni,Poor,No,Not Able to Judge
665a2gCeBlY,"shit movie , same old routine masala , producers have not given total amount to nithin , last 15 to 20 minutes was dubbed by some other dubbing artist , burden on producers and audience , had fond memories of Kevin Costner s Robin hood prince of thieves long back sangeet theatre , telugu Robin hood made me puke , high time for him to quit movies",Poor,No,Not Able to Judge
665a2gCeBlY,ROBIHOOD ROBINROOD,Poor,No,Not Able to Judge
665a2gCeBlY,"Baboi, ee worst song induloodena ? Nenedo lathkor movie di anukunna. Adi idena . I came out of movie.",Poor,No,Not Able to Judge
665a2gCeBlY,Super move,Very Good,No,Not Able to Judge
665a2gCeBlY,Moddala flim money bokka,Poor,Yes,Not Able to Judge
665a2gCeBlY,Waste movie bro choosa ipde . villian ni bafoon chesadu.n aa nitin ki different voices dubbing undhi movie lo untadhi .snyone observed that,Poor,No,Not Able to Judge
665a2gCeBlY,Bullshit movie,Poor,No,Not Able to Judge
665a2gCeBlY,Warner kosam ocha. Time waste aindi,Poor,No,Not Able to Judge
665a2gCeBlY,ROBINHOOD RODHOOD,Poor,No,Not Able to Judge
665a2gCeBlY,Bagundeee movie 🎉,Very Good,No,Not Able to Judge
665a2gCeBlY,Movie comedy super undi veedi matalu assalu nammakandi. Waste gadu veedu,Very Good,No,Not Able to Judge
665a2gCeBlY,Waste movie,Poor,No,Not Able to Judge
665a2gCeBlY,move is not good to see ok but to hear review of that movie is even bad,Not Good,No,Not Able to Judge
665a2gCeBlY,Worst bro nenu mrng show velli burrapadu ayindi mad2 chusa a Hayiga undi,Poor,No,Not Able to Judge
665a2gCeBlY,Worst movie,Poor,No,Not Able to Judge
665a2gCeBlY,Block buster movie 💥 Robinhood,Excellent,No,Not Able to Judge
665a2gCeBlY,Bokka movie 😂,Poor,No,Not Able to Judge
665a2gCeBlY,Released all movies are rods 😢😢😢,Poor,No,Not Able to Judge
665a2gCeBlY,Flop movie ani munde telusu,Poor,No,Not Able to Judge
665a2gCeBlY,సినిమా బాగుంది ra కామెడీ anta బాగుంది గార నీకు నచ్చక పొతే అందరికి నచ్చాద. సినిమా సూపర్ 👌,Very Good,No,Not Able to Judge
